Date,21-Day,63-Day,126-Day
2022-02-01 00:00:00+00:00,81.02525119436456,74.34340119810768,63.29575882632448
2022-02-02 00:00:00+00:00,77.61667573307484,73.65799915366108,63.336622914230325
2022-02-03 00:00:00+00:00,73.9914904174681,72.88023689787204,63.572944889509074
2022-02-04 00:00:00+00:00,72.58344147896206,71.98708195901598,63.54289295232219
2022-02-07 00:00:00+00:00,71.01665316612511,71.32909251669949,63.52702856839727
2022-02-08 00:00:00+00:00,69.07709592367624,70.78782112095591,63.408977831168905
2022-02-09 00:00:00+00:00,68.61379069042346,70.44235831913426,63.18170481105106
2022-02-10 00:00:00+00:00,65.31802395412149,70.33420200810914,63.116419185263915
2022-02-11 00:00:00+00:00,61.009296733970395,70.73124958789997,63.619957749657864
2022-02-14 00:00:00+00:00,59.651770628790274,70.9645630709054,64.40947332058703
2022-02-15 00:00:00+00:00,55.32650275553794,70.41069800958998,64.78723295463392
2022-02-16 00:00:00+00:00,54.595017550629066,69.51493407111445,65.01005477214866
2022-02-17 00:00:00+00:00,54.76750198656981,69.63254461748467,65.91458998515554
2022-02-18 00:00:00+00:00,55.12060879808844,69.6770561170073,66.6868961450827
2022-02-22 00:00:00+00:00,55.09479548220067,70.05621417668853,67.5644763551593
2022-02-23 00:00:00+00:00,56.21721110279924,71.52069593226958,69.0087526794876
2022-02-24 00:00:00+00:00,55.325267383926516,72.58616282543416,70.13458041912577
2022-02-25 00:00:00+00:00,51.34112971278166,72.48679211815264,70.74640044306881
2022-02-28 00:00:00+00:00,50.962896953268725,73.00138571254745,71.68468925119248
2022-03-01 00:00:00+00:00,56.98728638453503,75.65282648095479,73.47902146668979
2022-03-02 00:00:00+00:00,59.014587139666226,76.67484927407176,74.45134790727444
2022-03-03 00:00:00+00:00,58.412081410253684,76.42996251391118,75.25367570977781
2022-03-04 00:00:00+00:00,58.51256724810344,77.77784717720071,76.43494114492422
2022-03-07 00:00:00+00:00,65.60871830545412,80.70169226416562,79.00696092179626
2022-03-08 00:00:00+00:00,68.06041108889842,83.59204235796109,81.14819037708247
2022-03-09 00:00:00+00:00,66.37056401981181,85.22735505355146,82.38114536652002
2022-03-10 00:00:00+00:00,60.800934467604534,85.69175220978434,83.1213505140206
2022-03-11 00:00:00+00:00,50.69534912026634,86.51010683836212,84.04532301813511
2022-03-14 00:00:00+00:00,46.40583230070503,86.98744811320533,85.09200119302533
2022-03-15 00:00:00+00:00,45.32434474747747,87.18273993247342,85.71023929142902
2022-03-16 00:00:00+00:00,46.55729010419495,87.07928466178404,85.75629133752938
2022-03-17 00:00:00+00:00,46.5936731669351,86.37587371030988,85.74386658879426
2022-03-18 00:00:00+00:00,47.27886274692281,85.95724025734432,85.74706415600792
2022-03-21 00:00:00+00:00,52.174001870822394,85.7344182003105,85.62802352809294
2022-03-22 00:00:00+00:00,57.13043245564586,85.72757431910563,85.582368634531
2022-03-23 00:00:00+00:00,60.917159207924115,85.39946589835442,85.57792649903632
2022-03-24 00:00:00+00:00,66.25827556726695,84.69008293400847,85.42291064766118
2022-03-25 00:00:00+00:00,71.8356116955409,83.9076061446275,85.20187086611911
2022-03-28 00:00:00+00:00,78.19041138438014,83.29494139623934,85.13684916115284
2022-03-29 00:00:00+00:00,84.09581177510991,82.83418996871467,85.26690928433764
2022-03-30 00:00:00+00:00,86.12453078771107,82.0087099084646,85.37097624811076
2022-03-31 00:00:00+00:00,87.71687116135962,80.99829332571068,85.3975038213115
2022-04-01 00:00:00+00:00,89.52688137280616,80.16712506010226,85.46356623149912
2022-04-04 00:00:00+00:00,90.23318962853567,79.3930754056912,85.61681050246195
2022-04-05 00:00:00+00:00,81.69973120692666,78.03670567181933,85.62356619109975
2022-04-06 00:00:00+00:00,72.48234085175517,77.48144148266795,85.60592810605438
2022-04-07 00:00:00+00:00,65.96934441186765,76.98613662917332,85.52550159759994
2022-04-08 00:00:00+00:00,61.57280891997079,76.28530293600794,85.39606807801194
2022-04-11 00:00:00+00:00,55.11609443308635,75.31541921071087,85.38548481882317
2022-04-12 00:00:00+00:00,44.746115436034486,73.95339139923198,85.35763577090245
2022-04-13 00:00:00+00:00,35.56918187543315,72.56222714392347,85.19807087675778
2022-04-14 00:00:00+00:00,31.39071493973041,71.9927276150621,84.83686217037227
2022-04-18 00:00:00+00:00,28.1157780973374,71.12867651349022,84.38934038783896
2022-04-19 00:00:00+00:00,26.910907182328348,71.42967357332407,83.94840680999341
2022-04-20 00:00:00+00:00,26.158940651338906,72.16368376726426,83.44691135840637
2022-04-21 00:00:00+00:00,25.975334540734515,72.42086312588694,82.84048765286073
2022-04-22 00:00:00+00:00,34.546901930092744,72.31837543828776,82.5075450272371
2022-04-25 00:00:00+00:00,39.38622988457383,71.8622250772017,82.07660911841977
2022-04-26 00:00:00+00:00,56.274035502606374,72.7501738139666,82.75571109598704
2022-04-27 00:00:00+00:00,63.587750462015364,72.62702942948698,83.0573699596679
2022-04-28 00:00:00+00:00,66.14507053374172,72.4986379297412,83.1758921072781
2022-04-29 00:00:00+00:00,72.55653632782722,74.03748660240277,83.8831400595047
2022-05-02 00:00:00+00:00,76.49522194208139,75.17593218463769,84.24611569681286
2022-05-03 00:00:00+00:00,75.63166072529941,75.05170447796289,84.04816388114114
2022-05-04 00:00:00+00:00,71.67186907285108,74.64498011662654,83.406803120311
2022-05-05 00:00:00+00:00,72.26960043748791,75.27269644535401,83.20698657528568
2022-05-06 00:00:00+00:00,72.17214556372609,75.46451538734945,82.85950911319486
2022-05-09 00:00:00+00:00,75.39347992290396,77.02417654587173,83.6111933512699
2022-05-10 00:00:00+00:00,74.91369207421249,77.44030917032542,84.0108634220404
2022-05-11 00:00:00+00:00,75.83294945430164,77.13413160399664,84.36386735085844
2022-05-12 00:00:00+00:00,75.64256615943276,77.52888954122831,84.66465323649031
2022-05-13 00:00:00+00:00,71.82468028452185,77.62036313995874,84.3667056322588
2022-05-16 00:00:00+00:00,68.64962279145045,77.57819929257778,83.67242974937389
2022-05-17 00:00:00+00:00,65.04384011743514,77.55597506414706,82.91519311563145
2022-05-18 00:00:00+00:00,58.882470946348036,77.76841509571638,82.56623520142614
2022-05-19 00:00:00+00:00,48.42152409553491,77.87532591964099,82.10977961120062
2022-05-20 00:00:00+00:00,40.61007252875363,78.00565664402001,81.71970523595488
2022-05-23 00:00:00+00:00,40.4450644837485,77.97931144249799,81.26404213082941
2022-05-24 00:00:00+00:00,38.79121291949034,77.72217831425465,81.08269010685727
2022-05-25 00:00:00+00:00,37.71443716902682,77.48984359219635,80.80913144776999
2022-05-26 00:00:00+00:00,38.44699722587644,77.48752516481815,80.33421687514021
2022-05-27 00:00:00+00:00,41.19736286619714,77.27415157275145,80.19011822602539
2022-05-31 00:00:00+00:00,40.803806374298304,76.20591396462378,80.1399144849011
2022-06-01 00:00:00+00:00,41.35935452268782,75.83184396002574,80.09310763782227
2022-06-02 00:00:00+00:00,44.07992372485651,75.56704964352859,79.64863973022265
2022-06-03 00:00:00+00:00,44.75782113067955,74.88957205310106,79.54944941985487
2022-06-06 00:00:00+00:00,45.78554334944876,72.20647393117213,79.15476824252092
2022-06-07 00:00:00+00:00,48.006150313495425,70.13819912135403,79.11138530093355
2022-06-08 00:00:00+00:00,44.127381864678775,69.12454638196841,78.9988536909533
2022-06-09 00:00:00+00:00,40.165821673079805,68.61128011376273,78.66729048017751
2022-06-10 00:00:00+00:00,35.667462273375726,68.03172425057205,78.59236830583485
2022-06-13 00:00:00+00:00,39.88172370683147,68.95278674868926,79.03589398790822
2022-06-14 00:00:00+00:00,43.74455565382634,69.82771232868531,79.40327619769623
2022-06-15 00:00:00+00:00,44.34642251559268,70.18082090613294,79.47023335955797
2022-06-16 00:00:00+00:00,47.62041467554961,71.4946865958306,79.68528425223849
2022-06-17 00:00:00+00:00,47.759523194150155,71.99646276688948,79.75346627924334
2022-06-21 00:00:00+00:00,48.15635109274553,72.17278152219582,79.79903838451773
